country,iso3,region,subregion,year,authority,authority_band,enforcement_capacity,enforcement_capacity_band,information_control,information_control_band,institutional_capacity,institutional_capacity_band,legitimacy,legitimacy_band,resource_concentration,resource_concentration_band,prototype_note
Ethiopia,ETH,Africa,Eastern Africa,1990,41.2,Medium,48.0,Medium,42.1,Medium,31.6,Low,48.1,Medium,54.3,Medium,Synthetic safe prototype data; not factual.
Sweden,SWE,Europe,Northern Europe,2019,70.1,High,73.9,High,68.2,Medium,64.8,Medium,54.7,Medium,27.6,Low,Synthetic safe prototype data; not factual.
Sweden,SWE,Europe,Northern Europe,2020,69.5,Medium,73.8,High,67.5,Medium,65.4,Medium,55.4,Medium,27.5,Low,Synthetic safe prototype data; not factual.
Sweden,SWE,Europe,Northern Europe,2021,69.6,Medium,73.9,High,67.3,Medium,66.1,Medium,56.4,Medium,28.9,Low,Synthetic safe prototype data; not factual.
Sweden,SWE,Europe,Northern Europe,2022,69.3,Medium,75.5,High,66.1,Medium,66.1,Medium,57.1,Medium,28.0,Low,Synthetic safe prototype data; not factual.
Sweden,SWE,Europe,Northern Europe,2023,70.4,High,75.4,High,64.6,Medium,66.6,Medium,58.0,Medium,28.0,Low,Synthetic safe prototype data; not factual.
Sweden,SWE,Europe,Northern Europe,2024,70.3,High,75.3,High,63.4,Medium,67.1,Medium,58.4,Medium,27.7,Low,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,1990,71.1,High,57.0,Medium,48.0,Medium,69.7,Medium,54.5,Medium,48.9,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,1991,70.9,High,56.8,Medium,47.5,Medium,70.5,High,53.4,Medium,48.0,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,1992,69.4,Medium,57.5,Medium,47.0,Medium,71.5,High,53.4,Medium,48.5,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,1993,69.6,Medium,57.9,Medium,46.3,Medium,71.9,High,54.0,Medium,48.4,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,1994,69.0,Medium,59.1,Medium,46.3,Medium,72.5,High,54.6,Medium,48.2,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,1995,68.3,Medium,59.5,Medium,46.0,Medium,73.3,High,54.8,Medium,47.6,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,1996,67.6,Medium,60.3,Medium,46.5,Medium,74.1,High,55.2,Medium,47.7,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,1997,68.0,Medium,61.1,Medium,47.2,Medium,74.0,High,56.2,Medium,48.2,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,1998,67.8,Medium,62.6,Medium,47.4,Medium,75.4,High,55.1,Medium,48.4,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,1999,67.3,Medium,63.8,Medium,47.9,Medium,75.0,High,55.7,Medium,49.0,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,2000,67.4,Medium,63.8,Medium,48.4,Medium,74.7,High,56.2,Medium,50.1,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,2001,69.2,Medium,64.6,Medium,50.0,Medium,74.4,High,57.1,Medium,50.9,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,2002,69.6,Medium,65.4,Medium,50.4,Medium,73.6,High,56.6,Medium,51.5,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,2003,69.5,Medium,65.2,Medium,51.6,Medium,73.7,High,56.3,Medium,51.2,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,2004,70.2,High,64.8,Medium,52.0,Medium,73.3,High,56.5,Medium,51.1,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,2005,70.5,High,64.4,Medium,52.3,Medium,73.1,High,57.7,Medium,51.7,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,2006,70.9,High,64.3,Medium,52.6,Medium,72.8,High,57.8,Medium,51.6,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,2007,70.8,High,63.8,Medium,54.1,Medium,72.6,High,56.9,Medium,51.7,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,2008,70.3,High,63.4,Medium,54.4,Medium,72.9,High,57.2,Medium,51.1,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,2009,69.5,Medium,62.2,Medium,54.6,Medium,72.3,High,57.8,Medium,51.0,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,2010,70.3,High,62.0,Medium,54.7,Medium,72.2,High,58.2,Medium,51.1,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,2011,70.4,High,61.5,Medium,54.6,Medium,71.7,High,58.0,Medium,51.5,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,2012,70.3,High,60.5,Medium,55.7,Medium,70.2,High,57.2,Medium,51.7,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,2013,68.9,Medium,59.4,Medium,54.6,Medium,69.1,Medium,56.4,Medium,51.5,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,2014,67.7,Medium,58.0,Medium,55.3,Medium,69.1,Medium,55.5,Medium,51.3,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,2015,66.4,Medium,58.1,Medium,55.0,Medium,68.2,Medium,55.2,Medium,51.1,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,2016,65.7,Medium,56.9,Medium,54.4,Medium,68.0,Medium,53.8,Medium,51.2,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,2017,64.8,Medium,57.0,Medium,53.5,Medium,66.8,Medium,53.3,Medium,51.2,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,2018,64.9,Medium,57.4,Medium,52.6,Medium,66.6,Medium,53.7,Medium,50.8,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,2019,64.9,Medium,57.6,Medium,52.5,Medium,68.0,Medium,54.4,Medium,50.3,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,2020,64.4,Medium,58.7,Medium,52.3,Medium,68.6,Medium,55.0,Medium,51.3,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,2021,64.7,Medium,60.6,Medium,50.8,Medium,69.2,Medium,56.5,Medium,50.4,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,2022,65.0,Medium,61.8,Medium,50.5,Medium,70.7,High,56.7,Medium,50.1,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,2023,65.5,Medium,63.8,Medium,49.7,Medium,71.7,High,57.4,Medium,50.4,Medium,Synthetic safe prototype data; not factual.
United Kingdom,GBR,Europe,Northern Europe,2024,65.8,Medium,65.5,Medium,49.1,Medium,72.8,High,58.3,Medium,49.6,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,1990,69.7,Medium,70.8,High,53.6,Medium,67.6,Medium,67.5,Medium,49.7,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,1991,70.0,High,71.0,High,53.7,Medium,68.1,Medium,67.5,Medium,50.8,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,1992,69.5,Medium,71.6,High,54.2,Medium,68.8,Medium,67.1,Medium,49.9,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,1993,69.6,Medium,71.9,High,53.3,Medium,69.6,Medium,67.4,Medium,51.1,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,1994,68.7,Medium,72.5,High,54.3,Medium,69.0,Medium,67.0,Medium,51.4,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,1995,67.2,Medium,72.3,High,55.4,Medium,69.4,Medium,66.2,Medium,51.5,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,1996,66.5,Medium,71.6,High,56.6,Medium,69.3,Medium,65.3,Medium,52.8,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,1997,65.7,Medium,71.2,High,57.2,Medium,68.7,Medium,64.9,Medium,54.7,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,1998,65.2,Medium,70.1,High,57.3,Medium,69.2,Medium,65.3,Medium,55.4,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,1999,64.7,Medium,70.1,High,58.0,Medium,69.5,Medium,66.7,Medium,55.4,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2000,65.2,Medium,69.7,Medium,58.1,Medium,69.9,Medium,68.5,Medium,54.7,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2001,66.8,Medium,70.7,High,58.4,Medium,71.0,High,70.0,Medium,54.3,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2002,67.7,Medium,71.5,High,58.9,Medium,71.5,High,71.8,High,54.1,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2003,67.9,Medium,71.5,High,58.7,Medium,71.9,High,72.9,High,53.6,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2004,68.5,Medium,71.5,High,58.6,Medium,71.9,High,73.8,High,53.3,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2005,68.8,Medium,71.5,High,58.6,Medium,71.9,High,74.1,High,51.9,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2006,69.0,Medium,72.0,High,58.2,Medium,72.3,High,75.4,High,52.2,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2007,69.9,Medium,72.7,High,57.4,Medium,71.5,High,76.4,High,51.9,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2008,70.4,High,72.4,High,57.5,Medium,72.0,High,76.9,High,51.4,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2009,70.8,High,73.6,High,58.0,Medium,71.9,High,76.8,High,50.9,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2010,70.8,High,73.9,High,58.0,Medium,71.7,High,77.2,High,50.7,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2011,71.2,High,73.0,High,57.9,Medium,72.0,High,77.9,High,50.3,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2012,71.5,High,73.2,High,58.3,Medium,72.2,High,77.2,High,49.3,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2013,72.0,High,72.9,High,57.9,Medium,72.5,High,76.5,High,49.2,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2014,72.6,High,73.7,High,58.2,Medium,72.2,High,76.3,High,48.9,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2015,72.3,High,74.0,High,57.2,Medium,72.0,High,75.6,High,47.9,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2016,71.6,High,74.3,High,56.2,Medium,71.3,High,75.0,High,47.4,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2017,71.4,High,75.3,High,55.9,Medium,71.5,High,74.5,High,47.1,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2018,70.4,High,75.5,High,54.4,Medium,71.9,High,74.0,High,46.9,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2019,70.0,High,75.6,High,54.5,Medium,72.6,High,73.9,High,46.3,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2020,70.3,High,75.2,High,54.5,Medium,72.9,High,72.7,High,45.6,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2021,69.6,Medium,74.1,High,54.4,Medium,73.2,High,73.1,High,45.3,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2022,69.1,Medium,74.5,High,54.3,Medium,73.1,High,72.9,High,46.1,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2023,68.9,Medium,74.7,High,54.3,Medium,72.9,High,73.0,High,46.2,Medium,Synthetic safe prototype data; not factual.
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2024,69.4,Medium,74.3,High,54.4,Medium,73.2,High,72.7,High,46.0,Medium,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,1990,70.5,High,66.5,Medium,47.3,Medium,67.5,Medium,58.9,Medium,37.0,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,1991,71.2,High,66.4,Medium,47.9,Medium,68.4,Medium,59.1,Medium,36.0,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,1992,71.3,High,66.5,Medium,47.7,Medium,69.1,Medium,59.8,Medium,35.4,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,1993,70.7,High,65.8,Medium,47.3,Medium,69.5,Medium,59.8,Medium,36.2,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,1994,70.3,High,65.3,Medium,47.7,Medium,69.3,Medium,59.5,Medium,36.5,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,1995,70.4,High,65.7,Medium,47.9,Medium,69.3,Medium,59.6,Medium,37.4,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,1996,70.2,High,65.4,Medium,48.0,Medium,69.8,Medium,59.7,Medium,37.6,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,1997,70.0,Medium,66.0,Medium,47.8,Medium,70.1,High,60.1,Medium,38.3,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,1998,69.9,Medium,66.7,Medium,47.5,Medium,70.2,High,59.5,Medium,37.6,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,1999,69.1,Medium,67.1,Medium,47.5,Medium,70.5,High,59.2,Medium,37.3,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,2000,69.1,Medium,66.8,Medium,47.0,Medium,70.4,High,59.4,Medium,37.9,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,2001,69.1,Medium,66.9,Medium,47.3,Medium,71.3,High,58.7,Medium,39.4,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,2002,69.4,Medium,68.0,Medium,47.9,Medium,70.7,High,58.4,Medium,40.1,Medium,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,2003,69.4,Medium,69.1,Medium,47.3,Medium,71.6,High,58.7,Medium,40.0,Medium,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,2004,69.4,Medium,69.4,Medium,47.5,Medium,71.0,High,58.3,Medium,39.3,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,2005,69.1,Medium,69.0,Medium,49.0,Medium,70.3,High,57.5,Medium,40.3,Medium,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,2006,68.7,Medium,69.0,Medium,49.4,Medium,70.2,High,56.5,Medium,40.2,Medium,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,2007,69.4,Medium,69.8,Medium,49.3,Medium,70.4,High,56.6,Medium,40.0,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,2008,70.1,High,71.2,High,49.1,Medium,71.5,High,56.4,Medium,39.4,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,2009,72.0,High,71.3,High,48.3,Medium,71.2,High,57.6,Medium,38.6,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,2010,72.1,High,71.8,High,48.5,Medium,71.5,High,57.8,Medium,38.7,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,2011,73.0,High,72.8,High,48.6,Medium,72.1,High,58.5,Medium,37.5,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,2012,72.6,High,72.1,High,49.3,Medium,72.1,High,57.8,Medium,37.1,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,2013,73.2,High,72.3,High,49.3,Medium,72.1,High,58.1,Medium,36.6,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,2014,72.5,High,72.2,High,49.6,Medium,71.8,High,57.9,Medium,36.3,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,2015,72.1,High,71.2,High,49.8,Medium,71.7,High,58.2,Medium,34.8,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,2016,72.2,High,70.1,High,50.2,Medium,71.9,High,58.1,Medium,35.2,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,2017,70.7,High,70.0,Medium,50.0,Medium,70.8,High,58.9,Medium,34.7,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,2018,70.5,High,69.6,Medium,50.3,Medium,71.3,High,58.6,Medium,34.0,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,2019,70.2,High,69.5,Medium,50.0,Medium,70.9,High,58.5,Medium,33.3,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,2020,68.6,Medium,69.8,Medium,49.9,Medium,71.3,High,58.8,Medium,32.3,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,2021,69.1,Medium,68.9,Medium,49.4,Medium,70.9,High,58.2,Medium,32.8,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,2022,68.6,Medium,68.2,Medium,50.0,Medium,71.2,High,57.7,Medium,32.5,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,2023,68.4,Medium,68.8,Medium,49.8,Medium,71.6,High,57.3,Medium,32.3,Low,Synthetic safe prototype data; not factual.
Croatia,HRV,Europe,Southern Europe,2024,68.0,Medium,68.3,Medium,49.5,Medium,72.6,High,57.0,Medium,33.0,Low,Synthetic safe prototype data; not factual.
Greece,GRC,Europe,Southern Europe,1990,61.0,Medium,50.6,Medium,54.8,Medium,66.7,Medium,52.6,Medium,59.3,Medium,Synthetic safe prototype data; not factual.
Greece,GRC,Europe,Southern Europe,1991,60.8,Medium,51.2,Medium,56.1,Medium,66.0,Medium,53.7,Medium,60.5,Medium,Synthetic safe prototype data; not factual.
Greece,GRC,Europe,Southern Europe,1992,61.5,Medium,51.8,Medium,55.7,Medium,67.4,Medium,53.7,Medium,60.6,Medium,Synthetic safe prototype data; not factual.
Greece,GRC,Europe,Southern Europe,1993,61.5,Medium,51.8,Medium,55.5,Medium,68.0,Medium,54.8,Medium,59.8,Medium,Synthetic safe prototype data; not factual.
Greece,GRC,Europe,Southern Europe,1994,61.9,Medium,52.7,Medium,55.9,Medium,67.3,Medium,56.2,Medium,59.0,Medium,Synthetic safe prototype data; not factual.
Greece,GRC,Europe,Southern Europe,1995,62.3,Medium,53.9,Medium,56.3,Medium,68.2,Medium,56.3,Medium,59.7,Medium,Synthetic safe prototype data; not factual.
Greece,GRC,Europe,Southern Europe,1996,63.4,Medium,54.5,Medium,56.0,Medium,68.8,Medium,57.0,Medium,59.1,Medium,Synthetic safe prototype data; not factual.
Greece,GRC,Europe,Southern Europe,1997,63.5,Medium,54.9,Medium,57.3,Medium,69.1,Medium,56.1,Medium,58.9,Medium,Synthetic safe prototype data; not factual.
Greece,GRC,Europe,Southern Europe,1998,63.3,Medium,55.7,Medium,57.6,Medium,69.4,Medium,57.1,Medium,58.3,Medium,Synthetic safe prototype data; not factual.
Greece,GRC,Europe,Southern Europe,1999,63.9,Medium,56.1,Medium,57.1,Medium,70.2,High,57.0,Medium,58.5,Medium,Synthetic safe prototype data; not factual.
Greece,GRC,Europe,Southern Europe,2000,65.8,Medium,57.3,Medium,57.4,Medium,70.6,High,56.7,Medium,58.6,Medium,Synthetic safe prototype data; not factual.
Greece,GRC,Europe,Southern Europe,2001,67.0,Medium,57.3,Medium,58.5,Medium,71.6,High,57.0,Medium,58.8,Medium,Synthetic safe prototype data; not factual.
Greece,GRC,Europe,Southern Europe,2002,67.5,Medium,58.8,Medium,59.2,Medium,72.7,High,55.9,Medium,57.6,Medium,Synthetic safe prototype data; not factual.
Greece,GRC,Europe,Southern Europe,2003,68.1,Medium,59.8,Medium,59.6,Medium,72.3,High,54.2,Medium,57.8,Medium,Synthetic safe prototype data; not factual.
Greece,GRC,Europe,Southern Europe,2004,68.1,Medium,58.7,Medium,60.1,Medium,71.8,High,53.4,Medium,57.3,Medium,Synthetic safe prototype data; not factual.
Greece,GRC,Europe,Southern Europe,2005,67.4,Medium,58.1,Medium,60.7,Medium,71.8,High,52.4,Medium,57.7,Medium,Synthetic safe prototype data; not factual.
Greece,GRC,Europe,Southern Europe,2006,67.1,Medium,57.9,Medium,61.9,Medium,71.1,High,50.8,Medium,59.0,Medium,Synthetic safe prototype data; not factual.
