country,iso3,region,subregion,year,stress_index,stress_band,state_regime,event_signal,event_type_primary,event_phase,coverage_count,coverage_ratio,confidence_band,synthetic_flag
Spain,ESP,Europe,Southern Europe,2000,31.7,Low,Stabilizing,0.185,Institutional transition,active,17,0.531,Medium,Yes
Spain,ESP,Europe,Southern Europe,2001,33.4,Low,Stabilizing,0.269,Institutional transition,active,15,0.469,Medium,Yes
Spain,ESP,Europe,Southern Europe,2002,34.7,Low,Stabilizing,0.305,Institutional transition,active,15,0.469,Medium,Yes
Spain,ESP,Europe,Southern Europe,2003,34.2,Low,Stabilizing,0.269,Institutional transition,active,17,0.531,Medium,Yes
Spain,ESP,Europe,Southern Europe,2004,33.6,Low,Stabilizing,0.185,Institutional transition,active,14,0.438,Medium,Yes
Spain,ESP,Europe,Southern Europe,2005,31.3,Low,Stabilizing,0.099,Institutional transition,build,20,0.625,Medium,Yes
Spain,ESP,Europe,Southern Europe,2006,29.6,Low,Stabilizing,0.0,Baseline,latent,17,0.531,Medium,Yes
Spain,ESP,Europe,Southern Europe,2007,29.2,Low,Stabilizing,0.0,Baseline,latent,15,0.469,Medium,Yes
Spain,ESP,Europe,Southern Europe,2008,28.3,Low,Stabilizing,0.0,Baseline,latent,19,0.594,Medium,Yes
Spain,ESP,Europe,Southern Europe,2009,27.7,Low,Stabilizing,0.0,Baseline,latent,21,0.656,Medium,Yes
Spain,ESP,Europe,Southern Europe,2010,27.3,Low,Stabilizing,0.0,Baseline,latent,21,0.656,Medium,Yes
Spain,ESP,Europe,Southern Europe,2011,27.5,Low,Stabilizing,0.0,Baseline,latent,16,0.5,Medium,Yes
Spain,ESP,Europe,Southern Europe,2012,26.9,Low,Stabilizing,0.0,Baseline,latent,19,0.594,Medium,Yes
Spain,ESP,Europe,Southern Europe,2013,26.6,Low,Stabilizing,0.0,Baseline,latent,19,0.594,Medium,Yes
Spain,ESP,Europe,Southern Europe,2014,26.6,Low,Stabilizing,0.0,Baseline,latent,20,0.625,Medium,Yes
Spain,ESP,Europe,Southern Europe,2015,26.5,Low,Stabilizing,0.0,Baseline,latent,18,0.562,Medium,Yes
Spain,ESP,Europe,Southern Europe,2016,25.7,Low,Stabilizing,0.0,Baseline,latent,24,0.75,High,Yes
Spain,ESP,Europe,Southern Europe,2017,25.6,Low,Stabilizing,0.0,Baseline,latent,22,0.688,High,Yes
Spain,ESP,Europe,Southern Europe,2018,25.5,Low,Stabilizing,0.0,Baseline,latent,25,0.781,High,Yes
Spain,ESP,Europe,Southern Europe,2019,26.1,Low,Stabilizing,0.0,Baseline,latent,20,0.625,Medium,Yes
Spain,ESP,Europe,Southern Europe,2020,26.4,Low,Stabilizing,0.032,Baseline,latent,21,0.656,Medium,Yes
Spain,ESP,Europe,Southern Europe,2021,28.5,Low,Stabilizing,0.143,External spillover,build,21,0.656,Medium,Yes
Spain,ESP,Europe,Southern Europe,2022,29.9,Low,Stabilizing,0.236,External spillover,active,24,0.75,High,Yes
Spain,ESP,Europe,Southern Europe,2023,29.1,Low,Stabilizing,0.143,External spillover,build,24,0.75,High,Yes
Spain,ESP,Europe,Southern Europe,2024,27.7,Low,Stabilizing,0.032,Baseline,latent,22,0.688,High,Yes
Austria,AUT,Europe,Western Europe,1990,28.2,Low,Stabilizing,0.0,Baseline,latent,14,0.438,Medium,Yes
Austria,AUT,Europe,Western Europe,1991,27.1,Low,Stabilizing,0.0,Baseline,latent,16,0.5,Medium,Yes
Austria,AUT,Europe,Western Europe,1992,27.3,Low,Stabilizing,0.0,Baseline,latent,13,0.406,Low,Yes
Austria,AUT,Europe,Western Europe,1993,27.2,Low,Stabilizing,0.0,Baseline,latent,12,0.375,Low,Yes
Austria,AUT,Europe,Western Europe,1994,26.2,Low,Stabilizing,0.0,Baseline,latent,18,0.562,Medium,Yes
Austria,AUT,Europe,Western Europe,1995,26.8,Low,Stabilizing,0.0,Baseline,latent,13,0.406,Low,Yes
Austria,AUT,Europe,Western Europe,1996,26.9,Low,Stabilizing,0.0,Baseline,latent,12,0.375,Low,Yes
Austria,AUT,Europe,Western Europe,1997,26.2,Low,Stabilizing,0.0,Baseline,latent,19,0.594,Medium,Yes
Austria,AUT,Europe,Western Europe,1998,26.3,Low,Stabilizing,0.0,Baseline,latent,16,0.5,Medium,Yes
Austria,AUT,Europe,Western Europe,1999,26.3,Low,Stabilizing,0.0,Baseline,latent,15,0.469,Medium,Yes
Austria,AUT,Europe,Western Europe,2000,26.4,Low,Stabilizing,0.0,Baseline,latent,16,0.5,Medium,Yes
Austria,AUT,Europe,Western Europe,2001,26.1,Low,Stabilizing,0.0,Baseline,latent,21,0.656,Medium,Yes
Austria,AUT,Europe,Western Europe,2002,26.6,Low,Stabilizing,0.0,Baseline,latent,18,0.562,Medium,Yes
Austria,AUT,Europe,Western Europe,2003,26.7,Low,Stabilizing,0.0,Baseline,latent,16,0.5,Medium,Yes
Austria,AUT,Europe,Western Europe,2004,26.3,Low,Stabilizing,0.0,Baseline,latent,18,0.562,Medium,Yes
Austria,AUT,Europe,Western Europe,2005,26.4,Low,Stabilizing,0.0,Baseline,latent,18,0.562,Medium,Yes
Austria,AUT,Europe,Western Europe,2006,26.1,Low,Stabilizing,0.0,Baseline,latent,19,0.594,Medium,Yes
Austria,AUT,Europe,Western Europe,2007,25.4,Low,Stabilizing,0.0,Baseline,latent,19,0.594,Medium,Yes
Austria,AUT,Europe,Western Europe,2008,25.4,Low,Stabilizing,0.0,Baseline,latent,17,0.531,Medium,Yes
Austria,AUT,Europe,Western Europe,2009,24.9,Low,Stabilizing,0.0,Baseline,latent,19,0.594,Medium,Yes
Austria,AUT,Europe,Western Europe,2010,24.3,Low,Stabilizing,0.0,Baseline,latent,21,0.656,Medium,Yes
Austria,AUT,Europe,Western Europe,2011,23.9,Low,Stabilizing,0.0,Baseline,latent,20,0.625,Medium,Yes
Austria,AUT,Europe,Western Europe,2012,23.6,Low,Stabilizing,0.0,Baseline,latent,19,0.594,Medium,Yes
Austria,AUT,Europe,Western Europe,2013,23.3,Low,Stabilizing,0.0,Baseline,latent,18,0.562,Medium,Yes
Austria,AUT,Europe,Western Europe,2014,22.9,Low,Stabilizing,0.0,Baseline,latent,21,0.656,Medium,Yes
Austria,AUT,Europe,Western Europe,2015,22.5,Low,Stabilizing,0.0,Baseline,latent,23,0.719,High,Yes
Austria,AUT,Europe,Western Europe,2016,24.4,Low,Stabilizing,0.088,Enforcement strain,build,18,0.562,Medium,Yes
Austria,AUT,Europe,Western Europe,2017,26.9,Low,Stabilizing,0.28,Enforcement strain,active,19,0.594,Medium,Yes
Austria,AUT,Europe,Western Europe,2018,29.8,Low,Stabilizing,0.446,Enforcement strain,active,22,0.688,High,Yes
Austria,AUT,Europe,Western Europe,2019,29.4,Low,Stabilizing,0.332,Enforcement strain,active,19,0.594,Medium,Yes
Austria,AUT,Europe,Western Europe,2020,26.7,Low,Stabilizing,0.162,Institutional transition,active,22,0.688,High,Yes
Austria,AUT,Europe,Western Europe,2021,25.4,Low,Stabilizing,0.08,Institutional transition,build,20,0.625,Medium,Yes
Austria,AUT,Europe,Western Europe,2022,24.5,Low,Stabilizing,0.043,Baseline,latent,22,0.688,High,Yes
Austria,AUT,Europe,Western Europe,2023,23.4,Low,Stabilizing,0.0,Baseline,latent,21,0.656,Medium,Yes
Austria,AUT,Europe,Western Europe,2024,23.1,Low,Stabilizing,0.0,Baseline,latent,24,0.75,High,Yes
Belgium,BEL,Europe,Western Europe,1990,27.3,Low,Stabilizing,0.0,Baseline,latent,10,0.312,Low,Yes
Belgium,BEL,Europe,Western Europe,1991,27.6,Low,Stabilizing,0.0,Baseline,latent,12,0.375,Low,Yes
Belgium,BEL,Europe,Western Europe,1992,27.6,Low,Stabilizing,0.0,Baseline,latent,14,0.438,Medium,Yes
Belgium,BEL,Europe,Western Europe,1993,27.7,Low,Stabilizing,0.0,Baseline,latent,13,0.406,Low,Yes
Belgium,BEL,Europe,Western Europe,1994,27.3,Low,Stabilizing,0.0,Baseline,latent,16,0.5,Medium,Yes
Belgium,BEL,Europe,Western Europe,1995,26.6,Low,Stabilizing,0.0,Baseline,latent,19,0.594,Medium,Yes
Belgium,BEL,Europe,Western Europe,1996,27.0,Low,Stabilizing,0.0,Baseline,latent,16,0.5,Medium,Yes
Belgium,BEL,Europe,Western Europe,1997,30.5,Low,Stabilizing,0.215,Fiscal shock,active,14,0.438,Medium,Yes
Belgium,BEL,Europe,Western Europe,1998,32.8,Low,Stabilizing,0.357,Information disruption,active,15,0.469,Medium,Yes
Belgium,BEL,Europe,Western Europe,1999,35.7,Medium,Watch,0.497,Information disruption,active,14,0.438,Medium,Yes
Belgium,BEL,Europe,Western Europe,2000,37.8,Medium,Watch,0.574,Information disruption,active,13,0.406,Low,Yes
Belgium,BEL,Europe,Western Europe,2001,38.2,Medium,Watch,0.552,Fiscal shock,active,14,0.438,Medium,Yes
Belgium,BEL,Europe,Western Europe,2002,37.1,Medium,Watch,0.451,Fiscal shock,active,15,0.469,Medium,Yes
Belgium,BEL,Europe,Western Europe,2003,35.2,Medium,Watch,0.324,Fiscal shock,active,17,0.531,Medium,Yes
Belgium,BEL,Europe,Western Europe,2004,32.1,Low,Stabilizing,0.169,Fiscal shock,active,19,0.594,Medium,Yes
Belgium,BEL,Europe,Western Europe,2005,31.1,Low,Stabilizing,0.114,Fiscal shock,build,17,0.531,Medium,Yes
Belgium,BEL,Europe,Western Europe,2006,28.4,Low,Stabilizing,0.0,Baseline,latent,19,0.594,Medium,Yes
Belgium,BEL,Europe,Western Europe,2007,27.6,Low,Stabilizing,0.0,Baseline,latent,19,0.594,Medium,Yes
Belgium,BEL,Europe,Western Europe,2008,27.2,Low,Stabilizing,0.0,Baseline,latent,17,0.531,Medium,Yes
Belgium,BEL,Europe,Western Europe,2009,26.6,Low,Stabilizing,0.0,Baseline,latent,20,0.625,Medium,Yes
Belgium,BEL,Europe,Western Europe,2010,26.5,Low,Stabilizing,0.0,Baseline,latent,20,0.625,Medium,Yes
Belgium,BEL,Europe,Western Europe,2011,26.0,Low,Stabilizing,0.0,Baseline,latent,21,0.656,Medium,Yes
Belgium,BEL,Europe,Western Europe,2012,26.0,Low,Stabilizing,0.0,Baseline,latent,20,0.625,Medium,Yes
Belgium,BEL,Europe,Western Europe,2013,26.5,Low,Stabilizing,0.0,Baseline,latent,17,0.531,Medium,Yes
Belgium,BEL,Europe,Western Europe,2014,26.4,Low,Stabilizing,0.0,Baseline,latent,21,0.656,Medium,Yes
Belgium,BEL,Europe,Western Europe,2015,26.2,Low,Stabilizing,0.0,Baseline,latent,21,0.656,Medium,Yes
Belgium,BEL,Europe,Western Europe,2016,26.3,Low,Stabilizing,0.0,Baseline,latent,18,0.562,Medium,Yes
Belgium,BEL,Europe,Western Europe,2017,26.1,Low,Stabilizing,0.0,Baseline,latent,19,0.594,Medium,Yes
Belgium,BEL,Europe,Western Europe,2018,24.8,Low,Stabilizing,0.0,Baseline,latent,24,0.75,High,Yes
Belgium,BEL,Europe,Western Europe,2019,24.6,Low,Stabilizing,0.0,Baseline,latent,23,0.719,High,Yes
Belgium,BEL,Europe,Western Europe,2020,24.9,Low,Stabilizing,0.0,Baseline,latent,21,0.656,Medium,Yes
Belgium,BEL,Europe,Western Europe,2021,24.6,Low,Stabilizing,0.0,Baseline,latent,23,0.719,High,Yes
Belgium,BEL,Europe,Western Europe,2022,24.8,Low,Stabilizing,0.0,Baseline,latent,22,0.688,High,Yes
Belgium,BEL,Europe,Western Europe,2023,24.4,Low,Stabilizing,0.0,Baseline,latent,23,0.719,High,Yes
Belgium,BEL,Europe,Western Europe,2024,23.8,Low,Stabilizing,0.0,Baseline,latent,24,0.75,High,Yes
France,FRA,Europe,Western Europe,1990,26.7,Low,Stabilizing,0.0,Baseline,latent,11,0.344,Low,Yes
France,FRA,Europe,Western Europe,1991,27.5,Low,Stabilizing,0.069,Enforcement strain,build,15,0.469,Medium,Yes
France,FRA,Europe,Western Europe,1992,28.7,Low,Stabilizing,0.103,Enforcement strain,build,11,0.344,Low,Yes
France,FRA,Europe,Western Europe,1993,28.5,Low,Stabilizing,0.135,Enforcement strain,build,16,0.5,Medium,Yes
France,FRA,Europe,Western Europe,1994,29.2,Low,Stabilizing,0.16,Enforcement strain,active,12,0.375,Low,Yes
France,FRA,Europe,Western Europe,1995,29.3,Low,Stabilizing,0.169,Enforcement strain,active,13,0.406,Low,Yes
France,FRA,Europe,Western Europe,1996,28.6,Low,Stabilizing,0.16,Enforcement strain,active,16,0.5,Medium,Yes
France,FRA,Europe,Western Europe,1997,28.1,Low,Stabilizing,0.135,Enforcement strain,build,16,0.5,Medium,Yes
France,FRA,Europe,Western Europe,1998,26.9,Low,Stabilizing,0.103,Enforcement strain,build,18,0.562,Medium,Yes
France,FRA,Europe,Western Europe,1999,26.5,Low,Stabilizing,0.069,Enforcement strain,build,14,0.438,Medium,Yes
France,FRA,Europe,Western Europe,2000,24.7,Low,Stabilizing,0.0,Baseline,latent,19,0.594,Medium,Yes
France,FRA,Europe,Western Europe,2001,24.2,Low,Stabilizing,0.0,Baseline,latent,20,0.625,Medium,Yes
France,FRA,Europe,Western Europe,2002,24.2,Low,Stabilizing,0.0,Baseline,latent,17,0.531,Medium,Yes
France,FRA,Europe,Western Europe,2003,24.1,Low,Stabilizing,0.0,Baseline,latent,17,0.531,Medium,Yes
France,FRA,Europe,Western Europe,2004,23.9,Low,Stabilizing,0.0,Baseline,latent,18,0.562,Medium,Yes
France,FRA,Europe,Western Europe,2005,24.0,Low,Stabilizing,0.0,Baseline,latent,16,0.5,Medium,Yes
France,FRA,Europe,Western Europe,2006,25.3,Low,Stabilizing,0.092,External spillover,build,15,0.469,Medium,Yes
France,FRA,Europe,Western Europe,2007,25.6,Low,Stabilizing,0.135,External spillover,build,21,0.656,Medium,Yes
France,FRA,Europe,Western Europe,2008,26.1,Low,Stabilizing,0.117,External spillover,build,18,0.562,Medium,Yes
France,FRA,Europe,Western Europe,2009,26.1,Low,Stabilizing,0.095,External spillover,build,17,0.531,Medium,Yes
France,FRA,Europe,Western Europe,2010,25.6,Low,Stabilizing,0.054,External spillover,build,18,0.562,Medium,Yes
France,FRA,Europe,Western Europe,2011,24.6,Low,Stabilizing,0.019,Baseline,latent,23,0.719,High,Yes
France,FRA,Europe,Western Europe,2012,24.4,Low,Stabilizing,0.01,Baseline,latent,24,0.75,High,Yes
France,FRA,Europe,Western Europe,2013,25.5,Low,Stabilizing,0.019,Baseline,latent,19,0.594,Medium,Yes
France,FRA,Europe,Western Europe,2014,25.2,Low,Stabilizing,0.03,Baseline,latent,21,0.656,Medium,Yes
France,FRA,Europe,Western Europe,2015,25.0,Low,Stabilizing,0.0,Baseline,latent,20,0.625,Medium,Yes
France,FRA,Europe,Western Europe,2016,25.0,Low,Stabilizing,0.0,Baseline,latent,21,0.656,Medium,Yes
France,FRA,Europe,Western Europe,2017,24.6,Low,Stabilizing,0.0,Baseline,latent,24,0.75,High,Yes
France,FRA,Europe,Western Europe,2018,25.3,Low,Stabilizing,0.0,Baseline,latent,18,0.562,Medium,Yes
France,FRA,Europe,Western Europe,2019,25.3,Low,Stabilizing,0.0,Baseline,latent,18,0.562,Medium,Yes
France,FRA,Europe,Western Europe,2020,24.0,Low,Stabilizing,0.0,Baseline,latent,25,0.781,High,Yes
France,FRA,Europe,Western Europe,2021,23.8,Low,Stabilizing,0.0,Baseline,latent,24,0.75,High,Yes
France,FRA,Europe,Western Europe,2022,23.8,Low,Stabilizing,0.0,Baseline,latent,24,0.75,High,Yes
France,FRA,Europe,Western Europe,2023,23.8,Low,Stabilizing,0.0,Baseline,latent,22,0.688,High,Yes
France,FRA,Europe,Western Europe,2024,23.1,Low,Stabilizing,0.0,Baseline,latent,24,0.75,High,Yes
Germany,DEU,Europe,Western Europe,1990,28.2,Low,Stabilizing,0.0,Baseline,latent,12,0.375,Low,Yes
Germany,DEU,Europe,Western Europe,1991,28.5,Low,Stabilizing,0.049,Baseline,latent,16,0.5,Medium,Yes
Germany,DEU,Europe,Western Europe,1992,31.4,Low,Stabilizing,0.221,External spillover,active,13,0.406,Low,Yes
Germany,DEU,Europe,Western Europe,1993,33.8,Low,Stabilizing,0.365,External spillover,active,11,0.344,Low,Yes
Germany,DEU,Europe,Western Europe,1994,31.9,Low,Stabilizing,0.221,External spillover,active,14,0.438,Medium,Yes
Germany,DEU,Europe,Western Europe,1995,29.0,Low,Stabilizing,0.049,Baseline,latent,17,0.531,Medium,Yes
Germany,DEU,Europe,Western Europe,1996,27.4,Low,Stabilizing,0.0,Baseline,latent,18,0.562,Medium,Yes
Germany,DEU,Europe,Western Europe,1997,27.5,Low,Stabilizing,0.0,Baseline,latent,13,0.406,Low,Yes
Germany,DEU,Europe,Western Europe,1998,26.6,Low,Stabilizing,0.0,Baseline,latent,16,0.5,Medium,Yes
Germany,DEU,Europe,Western Europe,1999,25.8,Low,Stabilizing,0.0,Baseline,latent,19,0.594,Medium,Yes
Germany,DEU,Europe,Western Europe,2000,25.5,Low,Stabilizing,0.0,Baseline,latent,17,0.531,Medium,Yes
Germany,DEU,Europe,Western Europe,2001,25.5,Low,Stabilizing,0.0,Baseline,latent,15,0.469,Medium,Yes
Germany,DEU,Europe,Western Europe,2002,24.9,Low,Stabilizing,0.0,Baseline,latent,16,0.5,Medium,Yes
Germany,DEU,Europe,Western Europe,2003,24.6,Low,Stabilizing,0.0,Baseline,latent,17,0.531,Medium,Yes
Germany,DEU,Europe,Western Europe,2004,24.0,Low,Stabilizing,0.0,Baseline,latent,17,0.531,Medium,Yes
Germany,DEU,Europe,Western Europe,2005,23.6,Low,Stabilizing,0.0,Baseline,latent,19,0.594,Medium,Yes
Germany,DEU,Europe,Western Europe,2006,23.8,Low,Stabilizing,0.0,Baseline,latent,17,0.531,Medium,Yes
Germany,DEU,Europe,Western Europe,2007,23.4,Low,Stabilizing,0.0,Baseline,latent,18,0.562,Medium,Yes
Germany,DEU,Europe,Western Europe,2008,23.5,Low,Stabilizing,0.0,Baseline,latent,19,0.594,Medium,Yes
Germany,DEU,Europe,Western Europe,2009,23.6,Low,Stabilizing,0.0,Baseline,latent,19,0.594,Medium,Yes
Germany,DEU,Europe,Western Europe,2010,23.6,Low,Stabilizing,0.0,Baseline,latent,18,0.562,Medium,Yes
Germany,DEU,Europe,Western Europe,2011,23.3,Low,Stabilizing,0.0,Baseline,latent,22,0.688,High,Yes
Germany,DEU,Europe,Western Europe,2012,23.4,Low,Stabilizing,0.0,Baseline,latent,22,0.688,High,Yes
Germany,DEU,Europe,Western Europe,2013,24.0,Low,Stabilizing,0.0,Baseline,latent,19,0.594,Medium,Yes
Germany,DEU,Europe,Western Europe,2014,24.9,Low,Stabilizing,0.083,Enforcement strain,build,23,0.719,High,Yes
Germany,DEU,Europe,Western Europe,2015,27.5,Low,Stabilizing,0.156,Enforcement strain,active,17,0.531,Medium,Yes
Germany,DEU,Europe,Western Europe,2016,28.4,Low,Stabilizing,0.191,Enforcement strain,active,17,0.531,Medium,Yes
Germany,DEU,Europe,Western Europe,2017,28.7,Low,Stabilizing,0.209,Enforcement strain,active,20,0.625,Medium,Yes
Germany,DEU,Europe,Western Europe,2018,28.3,Low,Stabilizing,0.168,Enforcement strain,active,21,0.656,Medium,Yes
Germany,DEU,Europe,Western Europe,2019,26.8,Low,Stabilizing,0.087,Enforcement strain,build,24,0.75,High,Yes
Germany,DEU,Europe,Western Europe,2020,25.8,Low,Stabilizing,0.007,Baseline,latent,22,0.688,High,Yes
Germany,DEU,Europe,Western Europe,2021,25.4,Low,Stabilizing,0.0,Recovery window,recovery,23,0.719,High,Yes
Germany,DEU,Europe,Western Europe,2022,25.4,Low,Stabilizing,0.0,Recovery window,recovery,21,0.656,Medium,Yes
Germany,DEU,Europe,Western Europe,2023,24.8,Low,Stabilizing,0.0,Recovery window,recovery,23,0.719,High,Yes
Germany,DEU,Europe,Western Europe,2024,24.2,Low,Stabilizing,0.0,Recovery window,recovery,25,0.781,High,Yes
Netherlands,NLD,Europe,Western Europe,1990,28.3,Low,Stabilizing,0.0,Baseline,latent,15,0.469,Medium,Yes
Netherlands,NLD,Europe,Western Europe,1991,28.8,Low,Stabilizing,0.0,Baseline,latent,12,0.375,Low,Yes
Netherlands,NLD,Europe,Western Europe,1992,27.8,Low,Stabilizing,0.0,Baseline,latent,19,0.594,Medium,Yes
Netherlands,NLD,Europe,Western Europe,1993,27.9,Low,Stabilizing,0.0,Baseline,latent,18,0.562,Medium,Yes
Netherlands,NLD,Europe,Western Europe,1994,28.2,Low,Stabilizing,0.0,Baseline,latent,14,0.438,Medium,Yes
Netherlands,NLD,Europe,Western Europe,1995,27.7,Low,Stabilizing,0.0,Baseline,latent,14,0.438,Medium,Yes
Netherlands,NLD,Europe,Western Europe,1996,27.4,Low,Stabilizing,0.0,Baseline,latent,13,0.406,Low,Yes
Netherlands,NLD,Europe,Western Europe,1997,27.5,Low,Stabilizing,0.062,Fiscal shock,build,17,0.531,Medium,Yes
Netherlands,NLD,Europe,Western Europe,1998,28.4,Low,Stabilizing,0.115,Fiscal shock,build,16,0.5,Medium,Yes
Netherlands,NLD,Europe,Western Europe,1999,29.0,Low,Stabilizing,0.168,Fiscal shock,active,15,0.469,Medium,Yes
Netherlands,NLD,Europe,Western Europe,2000,29.5,Low,Stabilizing,0.19,Fiscal shock,active,13,0.406,Low,Yes
Netherlands,NLD,Europe,Western Europe,2001,28.7,Low,Stabilizing,0.168,Fiscal shock,active,16,0.5,Medium,Yes
Netherlands,NLD,Europe,Western Europe,2002,28.4,Low,Stabilizing,0.115,Fiscal shock,build,15,0.469,Medium,Yes
Netherlands,NLD,Europe,Western Europe,2003,28.3,Low,Stabilizing,0.115,Fiscal shock,build,15,0.469,Medium,Yes
Netherlands,NLD,Europe,Western Europe,2004,27.8,Low,Stabilizing,0.078,Fiscal shock,build,15,0.469,Medium,Yes
Netherlands,NLD,Europe,Western Europe,2005,27.6,Low,Stabilizing,0.103,Fiscal shock,build,19,0.594,Medium,Yes
Netherlands,NLD,Europe,Western Europe,2006,27.7,Low,Stabilizing,0.122,Fiscal shock,build,18,0.562,Medium,Yes
Netherlands,NLD,Europe,Western Europe,2007,28.1,Low,Stabilizing,0.129,Fiscal shock,build,16,0.5,Medium,Yes
Netherlands,NLD,Europe,Western Europe,2008,27.9,Low,Stabilizing,0.122,Fiscal shock,build,17,0.531,Medium,Yes
Netherlands,NLD,Europe,Western Europe,2009,27.9,Low,Stabilizing,0.103,Fiscal shock,build,17,0.531,Medium,Yes
Netherlands,NLD,Europe,Western Europe,2010,26.9,Low,Stabilizing,0.078,Fiscal shock,build,22,0.688,High,Yes
Netherlands,NLD,Europe,Western Europe,2011,26.6,Low,Stabilizing,0.053,Fiscal shock,build,23,0.719,High,Yes
Netherlands,NLD,Europe,Western Europe,2012,25.8,Low,Stabilizing,0.0,Baseline,latent,22,0.688,High,Yes
Netherlands,NLD,Europe,Western Europe,2013,25.7,Low,Stabilizing,0.0,Baseline,latent,21,0.656,Medium,Yes
Netherlands,NLD,Europe,Western Europe,2014,25.6,Low,Stabilizing,0.0,Baseline,latent,19,0.594,Medium,Yes
Netherlands,NLD,Europe,Western Europe,2015,25.2,Low,Stabilizing,0.0,Baseline,latent,22,0.688,High,Yes
Netherlands,NLD,Europe,Western Europe,2016,25.3,Low,Stabilizing,0.0,Baseline,latent,21,0.656,Medium,Yes
Netherlands,NLD,Europe,Western Europe,2017,25.0,Low,Stabilizing,0.0,Baseline,latent,22,0.688,High,Yes
Netherlands,NLD,Europe,Western Europe,2018,25.2,Low,Stabilizing,0.0,Baseline,latent,21,0.656,Medium,Yes
Netherlands,NLD,Europe,Western Europe,2019,24.1,Low,Stabilizing,0.0,Baseline,latent,27,0.844,High,Yes
Netherlands,NLD,Europe,Western Europe,2020,24.4,Low,Stabilizing,0.0,Baseline,latent,20,0.625,Medium,Yes
Netherlands,NLD,Europe,Western Europe,2021,23.9,Low,Stabilizing,0.0,Baseline,latent,26,0.812,High,Yes
Netherlands,NLD,Europe,Western Europe,2022,24.4,Low,Stabilizing,0.0,Baseline,latent,23,0.719,High,Yes
Netherlands,NLD,Europe,Western Europe,2023,24.5,Low,Stabilizing,0.0,Baseline,latent,22,0.688,High,Yes
Netherlands,NLD,Europe,Western Europe,2024,24.5,Low,Stabilizing,0.0,Baseline,latent,21,0.656,Medium,Yes
Switzerland,CHE,Europe,Western Europe,1990,30.3,Low,Stabilizing,0.08,External spillover,build,14,0.438,Medium,Yes
Switzerland,CHE,Europe,Western Europe,1991,31.4,Low,Stabilizing,0.149,External spillover,build,14,0.438,Medium,Yes
Switzerland,CHE,Europe,Western Europe,1992,33.2,Low,Stabilizing,0.217,External spillover,active,12,0.375,Low,Yes
Switzerland,CHE,Europe,Western Europe,1993,33.7,Low,Stabilizing,0.246,External spillover,active,12,0.375,Low,Yes
Switzerland,CHE,Europe,Western Europe,1994,33.3,Low,Stabilizing,0.217,External spillover,active,15,0.469,Medium,Yes
Switzerland,CHE,Europe,Western Europe,1995,32.6,Low,Stabilizing,0.149,External spillover,build,14,0.438,Medium,Yes
Switzerland,CHE,Europe,Western Europe,1996,31.8,Low,Stabilizing,0.08,External spillover,build,12,0.375,Low,Yes
Switzerland,CHE,Europe,Western Europe,1997,29.4,Low,Stabilizing,0.0,Baseline,latent,17,0.531,Medium,Yes
Switzerland,CHE,Europe,Western Europe,1998,29.1,Low,Stabilizing,0.0,Baseline,latent,17,0.531,Medium,Yes
Switzerland,CHE,Europe,Western Europe,1999,28.3,Low,Stabilizing,0.0,Baseline,latent,18,0.562,Medium,Yes
Switzerland,CHE,Europe,Western Europe,2000,27.7,Low,Stabilizing,0.0,Baseline,latent,18,0.562,Medium,Yes
Switzerland,CHE,Europe,Western Europe,2001,27.3,Low,Stabilizing,0.0,Baseline,latent,17,0.531,Medium,Yes
Switzerland,CHE,Europe,Western Europe,2002,27.0,Low,Stabilizing,0.0,Baseline,latent,16,0.5,Medium,Yes
Switzerland,CHE,Europe,Western Europe,2003,28.4,Low,Stabilizing,0.139,Enforcement strain,build,18,0.562,Medium,Yes
